codigo_postal;municipio_nombre
33299;Gijón
33300;Villaviciosa
33310;Cabranes
33310;Villaviciosa
33311;Villaviciosa
33312;Villaviciosa
33313;Villaviciosa
33314;Villaviciosa
33315;Villaviciosa
33316;Villaviciosa
33317;Villaviciosa
33318;Villaviciosa
33320;Colunga
33324;Colunga
33325;Colunga
33326;Colunga
33326;Villaviciosa
33327;Colunga
33328;Colunga
33329;Colunga
33330;Colunga
33340;Colunga
33341;Colunga
33342;Colunga
33343;Caravia
33344;Caravia
33345;Ribadesella
33346;Ribadesella
33347;Ribadesella
33350;Gijón
33390;Gijón
33391;Gijón
33392;Gijón
33393;Gijón
33394;Gijón
33401;Avilés
33401;Castrillón
33402;Avilés
33403;Avilés
33404;Corvera de Asturias
33405;Castrillón
33410;Avilés
33410;Castrillón
33411;Illas
33412;Castrillón
33412;Corvera de Asturias
33412;Illas
33414;Candamo
33414;Illas
33414;Regueras, Las
33416;Corvera de Asturias
33417;Avilés
33417;Castrillón
33418;Avilés
33418;Gozón
33419;Gozón
33420;Siero
33422;Llanera
33423;Llanera
33424;Llanera
33425;Llanera
33426;Llanera
33427;Llanera
33428;Llanera
33429;Siero
33430;Carreño
33438;Carreño
33439;Carreño
33440;Gozón
33448;Gozón
33449;Gozón
33450;Castrillón
33456;Candamo
33456;Castrillón
33457;Castrillón
33458;Soto del Barco
33459;Castrillón
33460;Avilés
33468;Corvera de Asturias
33468;Gozón
33469;Carreño
33470;Avilés
33470;Corvera de Asturias
33470;Llanera
33476;Tapia de Casariego
33490;Avilés
33491;Carreño
33492;Carreño
33500;Llanes
33507;Llanes
33509;Llanes
33509;Parres
33510;Siero
33518;Sariego
33518;Siero
33519;Cudillero
33519;Siero
33520;Nava
33520;Ribadedeva
33527;Bimenes
33528;Bimenes
33528;Nava
33529;Cabranes
33529;Nava
33530;Piloña
33534;Piloña
33535;Oviedo
33535;Piloña
33536;Piloña
33537;Piloña
33538;Piloña
33539;Piloña
33540;Parres
33546;Parres
33547;Cangas de Onís
33548;Parres
33549;Parres
33550;Cangas de Onís
33554;Cabrales
33555;Cabrales
33556;Cangas de Onís
33556;Onís
33557;Amieva
33557;Ponga
33558;Amieva
33558;Ponga
33559;Cangas de Onís
33559;Parres
33560;Ribadesella
33566;Ribadesella
33567;Ribadesella
33568;Ribadesella
33569;Ribadesella
33570;Peñamellera Baja
33576;Peñamellera Alta
33577;Peñamellera Alta
33578;Peñamellera Alta
33579;Peñamellera Baja
33580;Siero
33581;Nava
33582;Nava
33583;Piloña
33584;Aller
33584;Piloña
33585;Parres
33586;Parres
33587;Parres
33588;Ribadesella
33589;Cangas de Onís
33590;Ribadedeva
33591;Llanes
33592;Llanes
33593;Llanes
33594;Llanes
33595;Llanes
33596;Llanes
33598;Llanes
33600;Mieres
33610;Mieres
33611;Mieres
33612;Mieres
33614;Mieres
33615;Mieres
33616;Mieres
33616;Oviedo
33617;Mieres
33618;Mieres
33619;Mieres
33620;Lena
33627;Lena
33628;Lena
33629;Lena
33630;Lena
33637;Lena
33638;Lena
33639;Lena
33640;Mieres
33650;Mieres
33660;Oviedo
33669;Oviedo
33670;Aller
33675;Aller
33676;Aller
33677;Aller
33678;Aller
33679;Aller
33680;Aller
33681;Aller
33682;Mieres
33683;Aller
33683;Mieres
33684;Aller
33685;Aller
33686;Aller
33687;Aller
33688;Aller
33690;Llanera
33691;Gijón
33692;Lena
33693;Lena
33694;Lena
33695;Lena
33696;Oviedo
33696;Ribera de Arriba
33697;Gijón
33700;Valdés
33707;Valdés
33708;Valdés
33709;Valdés
33710;Coaña
33710;Navia
33716;Coaña
33717;Villayón
33718;Villayón
33719;Coaña
33719;Navia
33720;Boal
33724;Boal
33725;Boal
33726;Boal
33726;Coaña
33727;Boal
33728;Boal
33729;Boal
33730;Grandas de Salime
33731;Boal
33732;Illano
33733;Illano
33734;Illano
33735;Pesoz
33736;Pesoz
33740;Tapia de Casariego
33746;Franco, El
33746;Tapia de Casariego
33747;Tapia de Casariego
33748;Tapia de Casariego
33749;Tapia de Casariego
33750;Franco, El
33757;Franco, El
33758;Franco, El
33759;Franco, El
33760;Castropol
33768;Castropol
33769;Castropol
33770;Vegadeo
33774;San Tirso de Abres
33775;Taramundi
33776;Santa Eulalia de Oscos
33776;Vegadeo
33777;Pesoz
33777;San Martín de Oscos
33777;Villanueva de Oscos
33778;Castropol
33778;Vegadeo
33779;Santa Eulalia de Oscos
33779;Vegadeo
33780;Valdés
33781;Salas
33782;Valdés
33782;Salas
33783;Valdés
33784;Valdés
33785;Valdés
33787;Valdés
33788;Valdés
33789;Valdés
33790;Navia
33791;Valdés
33792;Valdés
33793;Navia
33794;Castropol
33795;Coaña
33796;Coaña
33797;Coaña
33798;Boal
33799;Boal
33800;Cangas del Narcea
33810;Ibias
33811;Cangas del Narcea
33811;Ibias
33812;Degaña
33812;Ibias
33813;Cangas del Narcea
33813;Degaña
33814;Cangas del Narcea
33815;Allande
33815;Cangas del Narcea
33816;Cangas del Narcea
33817;Cangas del Narcea
33818;Cangas del Narcea
33819;Cangas del Narcea
33820;Grado
33825;Grado
33826;Grado
33826;Yernes y Tameza
33827;Belmonte de Miranda
33827;Grado
33828;Candamo
33829;Candamo
33829;Grado
33830;Belmonte de Miranda
33836;Belmonte de Miranda
33836;Salas
33837;Belmonte de Miranda
33838;Belmonte de Miranda
33839;Belmonte de Miranda
33840;Somiedo
33841;Somiedo
33842;Belmonte de Miranda
33842;Somiedo
33843;Belmonte de Miranda
33844;Belmonte de Miranda
33845;Belmonte de Miranda
33846;Belmonte de Miranda
33846;Salas
33847;Belmonte de Miranda
33848;Salas
33850;Salas
33857;Salas
33858;Salas
33859;Salas
33860;Salas
33866;Salas
33867;Salas
33868;Salas
33869;Salas
33870;Tineo
33873;Tineo
33874;Valdés
33874;Tineo
33875;Tineo
33876;Tineo
33877;Tineo
33878;Tineo
33879;Tineo
33880;Allande
33885;Allande
33887;Allande
33888;Allande
33889;Allande
33890;Allande
33891;Salas
33900;Langreo
33909;Langreo
33910;Oviedo
33919;Oviedo
33920;Langreo
33929;Langreo
33930;Langreo
33934;Langreo
33935;Langreo
33936;Siero
33937;Siero
33938;Siero
33939;Langreo
33940;San Martín del Rey Aurelio
33945;San Martín del Rey Aurelio
33946;San Martín del Rey Aurelio
33947;San Martín del Rey Aurelio
33948;San Martín del Rey Aurelio
33950;San Martín del Rey Aurelio
33957;San Martín del Rey Aurelio
33958;San Martín del Rey Aurelio
33959;San Martín del Rey Aurelio
33960;San Martín del Rey Aurelio
33970;Laviana
33979;Laviana
33980;Laviana
33986;Laviana
33987;Laviana
33989;Laviana
33990;Caso
33991;Laviana
33992;Laviana
33993;Sobrescobio
33995;Caso
33996;Caso
34001;Palencia
34002;Palencia
34003;Palencia
34004;Palencia
34005;Palencia
34006;Palencia
34100;Saldaña
34110;Pino del Río
34111;Pino del Río
34111;Poza de la Vega
34111;Saldaña
34111;Villaluenga de la Vega
34111;Villota del Páramo
34112;Santervás de la Vega
34112;Villaluenga de la Vega
34112;Villota del Páramo
34113;Pedrosa de la Vega
34113;Villaluenga de la Vega
34113;Villarrabé
34114;Quintanilla de Onsoña
34115;Saldaña
34115;Valderrábano
34116;Bustillo de la Vega
34116;Pedrosa de la Vega
34116;Villarrabé
34117;Saldaña
34118;Loma de Ucieza
34120;Carrión de los Condes
34126;Renedo de la Vega
34126;Villamoronta
34127;San Mamés de Campos
34127;Valde-Ucieza
34127;Loma de Ucieza
34128;Nogal de las Huertas
34128;Quintanilla de Onsoña
34128;Serna, La
34128;Loma de Ucieza
34129;Bustillo del Páramo de Carrión
34129;Calzada de los Molinos
34129;Villaturde
34131;Carrión de los Condes
34131;Villoldo
34132;Villasarracino
34159;Ampudia
34160;Ampudia
34170;Mazariegos
34170;Pedraza de Campos
34170;Villamartín de Campos
34170;Villaumbrales
34190;Villamuriel de Cerrato
34191;Ampudia
34191;Autilla del Pino
34191;Palencia
34191;Santa Cecilia del Alcor
34192;Grijota
34192;Villaumbrales
34200;Venta de Baños
34208;Venta de Baños
34208;Dueñas
34208;Reinoso de Cerrato
34209;Hontoria de Cerrato
34209;Soto de Cerrato
34209;Tariego de Cerrato
34209;Valle de Cerrato
34210;Dueñas
34218;Cevico de la Torre
34219;Alba de Cerrato
34219;Castrillo de Onielo
34219;Cubillas de Cerrato
34219;Población de Cerrato
34219;Vertavillo
34220;Magaz de Pisuerga
34230;Torquemada
34239;Valdeolmillos
34239;Villamediana
34240;Baltanás
34246;Castrillo de Don Juan
34247;Cevico Navero
34247;Hérmedes de Cerrato
34247;Villaconancio
34248;Antigüedad
34248;Cobos de Cerrato
34248;Espinosa de Cerrato
34249;Baltanás
34249;Hornillos de Cerrato
34249;Villaviudas
34250;Quintana del Puente
34257;Palenzuela
34257;Tabanera de Cerrato
34257;Villahán
34257;Villodrigo
34258;Cobos de Cerrato
34259;Cordovilla la Real
34259;Herrera de Valdecañas
34259;Villalaco
34260;Revilla Vallejera
34260;Vallejera
34260;Villamedianilla
34300;Paredes de Nava
34304;Belmonte de Campos
34305;Baquerín de Campos
34305;Boada de Campos
34305;Capillas
34305;Castromocho
34305;Meneses de Campos
34305;Torremormojón
34305;Villerías de Campos
34306;Castil de Vela
34306;Frechilla
34306;Guaza de Campos
34306;Mazuecos de Valdeginate
34307;Valle del Retortillo
34309;Cardeñosa de Volpejera
34309;Cervatos de la Cueza
34309;Riberos de la Cueza
34309;Villamuera de la Cueza
34309;Villanueva del Rebollar
34310;Becerril de Campos
34310;Perales
34320;Cisneros
34337;Fuentes de Nava
34338;Abarca de Campos
34338;Autillo de Campos
34340;Villada
34347;Lagartos
34347;Ledigos
34347;Población de Arroyo
34347;Pozo de Urama
34347;San Román de la Cuba
34347;Villalcón
34348;Villacidaler
34349;Boadilla de Rioseco
34349;Lagartos
34349;Moratinos
34349;Villacidaler
34349;Villada
34350;Villarramiel
34400;Herrera de Pisuerga
34404;Dehesa de Montejo
34405;Espinosa de Villagonzalo
34405;Herrera de Pisuerga
34405;Santa Cruz de Boedo
34406;Báscones de Ojeda
34406;Collazos de Boedo
34406;Dehesa de Romanos
34406;Herrera de Pisuerga
34407;Calahorra de Boedo
34407;Collazos de Boedo
34407;Olea de Boedo
34407;Páramo de Boedo
34407;Revilla de Collazos
34407;Sotobañado y Priorato
34407;Villameriel
34408;Villameriel
34409;Villameriel
34410;Monzón de Campos
34419;Amusco
34419;Fuentes de Valdepero
34419;Husillos
34419;Monzón de Campos
34419;Villalobón
34420;Amusco
34429;Amayuelas de Arriba
34429;Manquillos
34429;Perales
34429;Ribas de Campos
34429;San Cebrián de Campos
34430;Piña de Campos
34439;Támara de Campos
34440;Frómista
34447;Revenga de Campos
34447;Villarmentero de Campos
34449;Arconada
34449;Lomas
34449;Población de Campos
34449;Villalcázar de Sirga
34449;Villovieco
34450;Astudillo
34460;Osorno la Mayor
34465;Valbuena de Pisuerga
34466;Villodre
34467;Melgar de Yuso
34468;Boadilla del Camino
34468;Itero de la Vega
34468;Lantadilla
34468;Osornillo
34468;Reinoso de Cerrato
34469;Marcilla de Campos
34469;Requena de Campos
34469;Villaherreros
34469;Osorno la Mayor
34470;Buenavista de Valdavia
34470;Congosto de Valdavia
34470;Puebla de Valdavia, La
34473;Ayuela
34473;Buenavista de Valdavia
34473;Tabanera de Valdavia
34473;Valderrábano
34475;Villabasta de Valdavia
34475;Villaeles de Valdavia
34475;Villasila de Valdavia
34477;Bárcena de Campos
34477;Villanuño de Valdavia
34477;Loma de Ucieza
34478;Castrillo de Villavega
34480;Alar del Rey
34484;Dehesa de Montejo
34485;Vid de Ojeda, La
34485;Micieces de Ojeda
34485;Olmos de Ojeda
34485;Payo de Ojeda
34486;Aguilar de Campoo
34486;Cervera de Pisuerga
34486;Olmos de Ojeda
34486;Prádanos de Ojeda
34486;Santibáñez de Ecla
34487;Alar del Rey
34487;Pernía, La
34488;Cervera de Pisuerga
34488;Olmos de Ojeda
34490;Astudillo
34490;Santoyo
34491;Abia de las Torres
34491;Espinosa de Villagonzalo
34491;San Cristóbal de Boedo
34491;Santa Cruz de Boedo
34491;Villaherreros
34491;Villaprovedo
34492;Rebolledo de la Torre
34492;Sotresgudo
34492;Aguilar de Campoo
34492;Alar del Rey
34570;Aldea de San Nicolás, La
34800;Aguilar de Campoo
34810;Aguilar de Campoo
34810;Salinas de Pisuerga
34811;Aguilar de Campoo
34811;Pomar de Valdivia
34813;Aguilar de Campoo
34813;Pomar de Valdivia
34814;Berzosilla
34814;Pomar de Valdivia
34815;Aguilar de Campoo
34815;Pomar de Valdivia
34820;Barruelo de Santullán
34828;Barruelo de Santullán
34828;Salinas de Pisuerga
34828;San Cebrián de Mudá
34829;Barruelo de Santullán
34829;Brañosera
34830;Salinas de Pisuerga
34839;Cervera de Pisuerga
34839;Mudá
34839;San Cebrián de Mudá
34840;Cervera de Pisuerga
34844;Cervera de Pisuerga
34844;Dehesa de Montejo
34844;Triollo
34846;Cervera de Pisuerga
34846;Polentinos
34847;Pernía, La
34848;Pernía, La
34849;Pernía, La
34850;Castrejón de la Peña
34858;Castrejón de la Peña
34859;Castrejón de la Peña
34869;Santibáñez de la Peña
34870;Respenda de la Peña
34870;Santibáñez de la Peña
34874;Respenda de la Peña
34878;Congosto de Valdavia
34878;Respenda de la Peña
34878;Santibáñez de la Peña
34879;Guardo
34879;Santibáñez de la Peña
34880;Guardo
34882;Congosto de Valdavia
34882;Guardo
34884;Santibáñez de la Peña
34886;Velilla del Río Carrión
34887;Triollo
34888;Velilla del Río Carrión
34889;Fresno del Río
34889;Guardo
34889;Mantinos
34889;Velilla del Río Carrión
34889;Villalba de Guardo
35000;Ingenio
35000;Teror
35000;Valleseco
35001;Palmas de Gran Canaria, Las
35002;Palmas de Gran Canaria, Las
35003;Palmas de Gran Canaria, Las
35004;Palmas de Gran Canaria, Las
35005;Palmas de Gran Canaria, Las
35006;Palmas de Gran Canaria, Las
35007;Palmas de Gran Canaria, Las
35008;Palmas de Gran Canaria, Las
35009;Palmas de Gran Canaria, Las
35010;Palmas de Gran Canaria, Las
35011;Palmas de Gran Canaria, Las
35012;Palmas de Gran Canaria, Las
35013;Palmas de Gran Canaria, Las
35014;Palmas de Gran Canaria, Las
35015;Palmas de Gran Canaria, Las
35016;Palmas de Gran Canaria, Las
35017;Palmas de Gran Canaria, Las
35018;Palmas de Gran Canaria, Las
35019;Palmas de Gran Canaria, Las
35100;San Bartolomé de Tirajana
35106;San Bartolomé de Tirajana
35107;San Bartolomé de Tirajana
35108;San Bartolomé de Tirajana
35109;San Bartolomé de Tirajana
35110;Santa Lucía de Tirajana
35118;Agüimes
35119;Agüimes
35119;San Bartolomé de Tirajana
35120;Mogán
35120;San Bartolomé de Tirajana
35128;Mogán
35128;San Bartolomé de Tirajana
35129;Mogán
35130;Mogán
35138;Mogán
35139;Mogán
35140;Mogán
35149;Mogán
35188;Gáldar
35200;Telde
35210;Telde
35211;Telde
35212;Telde
35213;Telde
35214;Ingenio
35214;Telde
35214;Valsequillo de Gran Canaria
35215;Telde
35216;Valsequillo de Gran Canaria
35217;Valsequillo de Gran Canaria
35218;Telde
35219;Telde
35220;Palmas de Gran Canaria, Las
35220;Telde
35229;Palmas de Gran Canaria, Las
35229;Telde
35240;Ingenio
35250;Ingenio
35259;Ingenio
35260;Agüimes
35269;Agüimes
35270;Agüimes
35280;San Bartolomé de Tirajana
35280;Santa Lucía de Tirajana
35290;San Bartolomé de Tirajana
35299;San Bartolomé de Tirajana
35300;Arucas
35300;Santa Brígida
35307;Santa Brígida
35308;Santa Brígida
35309;Santa Brígida
35310;Santa Brígida
35320;Vega de San Mateo
35328;Vega de San Mateo
35329;Vega de San Mateo
35330;Teror
35333;Teror
35338;Teror
35339;Teror
35340;Valleseco
35349;Valleseco
35350;Artenara
35360;Tejeda
35368;Tejeda
35369;Antigua
35369;San Bartolomé de Tirajana
35370;Yaiza
35400;Arucas
35411;Arucas
35412;Arucas
35413;Arucas
35413;Moya
35414;Arucas
35415;Arucas
35418;Arucas
35420;Gáldar
35420;Moya
35421;Moya
35422;Moya
35423;Moya
35425;Ingenio
35430;Firgas
35431;Firgas
35432;Firgas
35435;Firgas
35450;Santa María de Guía de Gran Canaria
35457;Santa María de Guía de Gran Canaria
35458;Santa María de Guía de Gran Canaria
35460;Gáldar
35468;Gáldar
35469;Gáldar
35469;Oliva, La
35470;Aldea de San Nicolás, La
35478;Aldea de San Nicolás, La
35479;Aldea de San Nicolás, La
35480;Agaete
35488;Gáldar
35489;Agaete
35500;Arrecife
35500;Puerto del Rosario
35507;Teguise
35508;Teguise
35509;San Bartolomé
35509;Teguise
35510;Tías
35520;Haría
35530;Teguise
35539;Teguise
35540;Santa María de Guía de Gran Canaria
35540;Teguise
35541;Haría
35542;Haría
35543;Haría
35543;Teguise
35544;Teguise
35550;San Bartolomé
35550;Tinajo
35558;Teguise
35559;San Bartolomé
35560;Tinajo
35561;Teguise
35570;Yaiza
35571;Tías
35572;Tías
35579;Aldea de San Nicolás, La
35580;Yaiza
35600;Puerto del Rosario
35610;Antigua
35610;Puerto del Rosario
35611;Puerto del Rosario
35612;Puerto del Rosario
35613;Puerto del Rosario
35620;Tuineje
35625;Pájara
35626;Pájara
35627;Oliva, La
35627;Pájara
35627;Puerto del Rosario
35627;Tuineje
35628;Pájara
35628;Tuineje
35628;Valsequillo de Gran Canaria
35629;Tuineje
35630;Antigua
35637;Betancuria
35637;Puerto del Rosario
35638;Antigua
35639;Antigua
35640;Gáldar
35640;Oliva, La
35649;Oliva, La
35650;Oliva, La
35651;Oliva, La
35660;Oliva, La
36001;Pontevedra
36002;Pontevedra
36003;Pontevedra
36004;Pontevedra
36005;Pontevedra
36110;Campo Lameiro
36116;Cerdedo-Cotobade
36117;Cerdedo-Cotobade
36118;Campo Lameiro
36119;Campo Lameiro
36119;Cerdedo-Cotobade
36120;Cerdedo-Cotobade
36121;Cerdedo-Cotobade
36130;Cerdedo-Cotobade
36139;Cerdedo-Cotobade
36140;Vilaboa
36141;Vilaboa
36142;Vilaboa
36143;Pontevedra
36150;Pontevedra
36151;Pontevedra
36152;Pontevedra
36153;Pontevedra
36154;Pontevedra
36155;Pontevedra
36156;Pontevedra
36157;Pontevedra
36158;Pontevedra
36160;Pontevedra
36161;Pontevedra
36162;Pontevedra
36163;Poio
36164;Pontevedra
36190;Barro
36191;Barro
36192;Meis
36193;Barro
36194;Barro
36201;Vigo
36202;Vigo
36203;Vigo
36204;Vigo
36205;Vigo
36206;Vigo
36207;Vigo
36208;Vigo
36209;Vigo
36210;Vigo
36211;Vigo
36212;Vigo
36213;Vigo
36214;Vigo
36215;Vigo
36216;Vigo
36300;Baiona
36307;Baiona
36308;Baiona
36309;Baiona
36309;Oia
36310;Vigo
36311;Mos
36312;Vigo
36313;Vigo
36314;Vigo
36315;Vigo
36316;Gondomar
36317;Vigo
36318;Vigo
36320;Redondela
36330;Vigo
36331;Vigo
36340;Nigrán
36350;Nigrán
36360;Nigrán
36370;Nigrán
36378;Gondomar
36379;Nigrán
36380;Gondomar
36388;Gondomar
36389;Gondomar
36390;Vigo
36391;Nigrán
36392;Vigo
36393;Baiona
36400;Porriño, O
36410;Porriño, O
36411;Porriño, O
36412;Porriño, O
36413;Porriño, O
36414;Porriño, O
36415;Mos
36416;Mos
36417;Mos
36418;Porriño, O
36419;Mos
36420;Crecente
36428;Crecente
36429;Crecente
36430;Arbo
36435;Arbo
36436;Arbo
36437;Arbo
36438;Arbo
36439;Arbo
36440;Neves, As
36446;Neves, As
36447;Neves, As
36448;Neves, As
36449;Neves, As
36450;Salvaterra de Miño
36455;Salvaterra de Miño
36456;Salvaterra de Miño
36457;Salvaterra de Miño
36458;Salvaterra de Miño
36459;Salvaterra de Miño
36460;Salceda de Caselas
36460;Tui
36470;Salceda de Caselas
36470;Tomiño
36471;Salceda de Caselas
36472;Salceda de Caselas
36474;Salceda de Caselas
36475;Porriño, O
36475;Salceda de Caselas
36490;Crecente
36491;Crecente
36492;Crecente
36493;Crecente
36494;Arbo
36500;Lalín
36510;Lalín
36511;Lalín
36511;Rodeiro
36512;Lalín
36514;Agolada
36514;Lalín
36515;Lalín
36516;Dozón
36516;Lalín
36517;Lalín
36518;Dozón
36518;Lalín
36519;Lalín
36520;Agolada
36524;Agolada
36525;Agolada
36526;Agolada
36527;Agolada
36528;Agolada
36529;Agolada
36530;Rodeiro
36537;Rodeiro
36538;Rodeiro
36539;Rodeiro
36540;Silleda
36543;Silleda
36544;Silleda
36545;Silleda
36546;Silleda
36547;Silleda
36548;Silleda
36549;Forcarei
36549;Silleda
36550;Forcarei
36555;Forcarei
36556;Forcarei
36557;Forcarei
36558;Forcarei
36558;Cerdedo-Cotobade
36559;Estrada, A
36560;Forcarei
36567;Forcarei
36569;Forcarei
36570;Silleda
36579;Silleda
36580;Vila de Cruces
36581;Vila de Cruces
36582;Vila de Cruces
36583;Lalín
36583;Vila de Cruces
36584;Estrada, A
36585;Vila de Cruces
36586;Vila de Cruces
36587;Silleda
36587;Vila de Cruces
36588;Estrada, A
36589;Silleda
36590;Vila de Cruces
36596;Lalín
36596;Vila de Cruces
36597;Vila de Cruces
36598;Lalín
36598;Vila de Cruces
36599;Vila de Cruces
